epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,num_adjs,epochs,hidden_dim,distance,learning_rate,threshold,bert_model,adj_type,num_edges
82,0.19569730758666992,0.9407665729522705,1.0713798999786377,0.738095223903656,0.7115865349769592,0.837133526802063,0.8371335504885994,0.8371335504885994,0.8371335504885994,0.7734687397226097,0.7215076870651662,0.7285551397465564,0.8337658775194702,0.8371335504885994,0.8246682454452473,1,500,300,cosine,0.001,0.99,dicta-il/BEREL,tfidf,9313
80,0.2272249311208725,0.9303135871887207,1.1607328653335571,0.7142857313156128,0.7281979322433472,0.8306189179420471,0.8306188925081434,0.8306188925081434,0.8306188925081432,0.7015673655039949,0.6806085642581486,0.6684239548428357,0.8128989210922101,0.8306188925081434,0.8087935504282604,1,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf,9313
65,0.20017854869365692,0.9390243887901306,1.1267801523208618,0.726190447807312,0.7157115340232849,0.8273615837097168,0.8273615635179153,0.8273615635179153,0.8273615635179153,0.7718386137703526,0.7067894009653012,0.7147329499419283,0.824386088013714,0.8273615635179153,0.8117153700301812,1,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf,9313
92,0.1726236343383789,0.9407665729522705,1.1395397186279297,0.738095223903656,0.7152664065361023,0.8273615837097168,0.8273615635179153,0.8273615635179153,0.8273615635179153,0.7702809106098579,0.7417304479146584,0.7396586589677769,0.8213201230546507,0.8273615635179153,0.815218602902326,1,500,300,cosine,0.001,0.99,dicta-il/dictabert,tfidf,9313
58,0.2649229168891907,0.9181184768676758,1.2433788776397705,0.6904761791229248,0.763618528842926,0.8175895810127258,0.8175895765472313,0.8175895765472313,0.8175895765472313,0.7015196505757147,0.6793445066783017,0.6762970790002324,0.796770939410084,0.8175895765472313,0.7963139672678075,1,500,300,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf,9313
105,0.2181839644908905,0.9285714030265808,1.3853331804275513,0.6904761791229248,0.8500573039054871,0.8013029098510742,0.8013029315960912,0.8013029315960912,0.8013029315960912,0.7138403668829904,0.6746481504029979,0.6720235068559847,0.7912939193831281,0.8013029315960912,0.7841260071309746,1,500,300,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf,9313
58,0.3128078281879425,0.9059233665466309,1.3401788473129272,0.6785714030265808,0.9211960434913635,0.7817589640617371,0.7817589576547231,0.7817589576547231,0.7817589576547231,0.6136334719695252,0.5804349732292945,0.5778347698771957,0.7536069425597058,0.7817589576547231,0.7538750117728835,2,500,300,cosine,0.001,0.99,dicta-il/dictabert,tfidf & trigram,9313
67,0.3194943964481354,0.9146341681480408,1.3178831338882446,0.6428571343421936,0.9504995942115784,0.7785016298294067,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.6032543127214791,0.5777125421516003,0.5719675415050359,0.747625583697729,0.7785016286644951,0.7513527025936892,2,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9313
71,0.2777358889579773,0.911149799823761,1.2322403192520142,0.738095223903656,0.9486758708953857,0.7752442955970764,0.7752442996742671,0.7752442996742671,0.7752442996742671,0.5857253878732207,0.5649011065112173,0.5613914174072514,0.7400803258822036,0.7752442996742671,0.7485973389150665,2,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & trigram,9313
63,0.28018373250961304,0.9128919839859009,1.3404074907302856,0.7023809552192688,0.9093566536903381,0.7687296271324158,0.7687296416938111,0.7687296416938111,0.768729641693811,0.5772440492918031,0.5568969615333881,0.5502512225710647,0.7243735711250936,0.7687296416938111,0.734903639751171,2,500,300,cosine,0.001,0.99,dicta-il/dictabert,trigram & BOW-n_gram,9313
